instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
72249.0,empty_field,"Variations on a Theme by Handel, Op. 107",35.0,0.987,0.245,566293.0,0.0365,0.917,A,0.0874,-29.171,Major,0.051,79.899,4-Apr,0.27,Classical
58366.0,Frédéric Chopin,"Chopin: 3 Mazurkas, Op. 56: No. 1 in B Major",43.0,0.994,0.285,267984.0,0.0184,0.879,B,0.0914,-28.16,Major,0.0364,77.077,4-Apr,0.0942,Classical
69687.0,,"The Snow, Op. 26 No. 1",29.0,0.98,0.203,313000.0,0.0759,0.5820000000000001,E,0.161,-22.395,Minor,0.0482,68.08800000000001,4-Apr,0.0397,Classical
31859.0,Edvard Grieg,"Piano Sonata in E minor, Op.7 : 2. Andante molto",24.0,0.992,0.335,228493.0,,0.8740000000000001,C,0.063,-26.991,Major,0.0422,69.889,4-Apr,0.0602,Classical
73978.0,Gustav Holst,In the Bleak Midwinter (Arr. Kanneh-Mason),44.0,0.974,0.259,331122.0,,0.754,F,0.107,-25.365,Major,0.0499,75.4,3-Apr,0.247,Classical
76658.0,Ludwig van Beethoven,"String Quartet No. 14 in C-Sharp Minor, Op. 131: II. Allegro molto vivace",22.0,0.969,0.298,175013.0,0.1,0.386,D,0.0833,-19.526,Major,0.0549,72.00399999999999,4-Apr,0.3279999999999999,Classical
71863.0,Carl Philipp Emanuel Bach,"Symphony No. 1 in D major, Wq. 183/1: Symphony No. 1 in D major, Wq. 183/1: III. Presto",47.0,0.879,0.401,186933.0,0.216,0.00451,C#,0.13,-17.448,Major,0.0524,119.193,4-Apr,0.492,Classical
28218.0,John Mackey,Wine-Dark Sea (Symphony for Band): III. The attentions of souls,24.0,0.607,0.246,512613.0,0.215,0.3429999999999999,C#,0.133,-22.323,Major,0.0653,179.99099999999999,4-Apr,0.104,Classical
91610.0,Blind Guardian,Noldor (Dead Winter Reigns) - Remastered 2007,37.0,0.0078,0.342,412227.0,0.866,7.04e-06,C#,0.0863,-4.672,Minor,0.0434,151.501,4-Apr,0.262,Classical
28882.0,Frédéric Chopin,"Étude No. 3 in E Major, Op. 10: III. Tristesse",41.0,0.995,0.4,252007.0,0.0577,0.923,E,0.0677,-22.591,Major,0.0579,71.753,3-Apr,0.0389,Classical
62206.0,Buckethead,Dawn Appears,29.0,0.8320000000000001,0.5329999999999999,224348.0,0.537,0.0202,G,0.1009999999999999,-10.021,Minor,0.0268,160.061,4-Apr,0.181,Classical
25016.0,Eric Johnson,Desert Rose,36.0,0.0368,,297560.0,0.623,5.06e-06,F,0.0846,-12.332,Minor,0.0281,92.037,4-Apr,0.7559999999999999,Classical
47516.0,Ludwig van Beethoven,"Piano Sonata No. 30 in E Major, Op. 109: 1. Vivace, ma non troppo - Adagio espressivo - Tempo I",27.0,0.98,0.351,210707.0,0.0664,0.938,E,0.0903,-23.085,Major,0.0391,116.413,4-Apr,0.0611,Classical
72809.0,empty_field,"Piano Concerto No. 20 in D Minor, K. 466: 2. Romance",30.0,0.99,,539240.0,0.0884,0.908,A#,0.11,,Major,0.0324,85.413,4-Apr,0.103,Classical
40282.0,Peter Warlock,Capriol Suite: 2. Pavane,32.0,0.878,0.1669999999999999,130267.0,0.0406,0.769,G,0.287,-26.132,Minor,0.0461,80.42,4-Apr,0.0367,Classical
29271.0,Ravi Shankar,Omkaaraaya Namaha,31.0,0.985,0.104,112400.0,0.0973,0.157,A,0.0892,-15.634,Major,0.0384,78.846,5-Apr,0.065,Classical
75630.0,Johann Sebastian Bach,"Suite No. 2 in D Minor, BWV 1008: V. Menuet & VI. Menuet",0.0,0.979,0.254,213347.0,0.0484,0.898,C#,0.111,-21.424,Major,0.0485,178.243,3-Apr,0.3829999999999999,Classical
26904.0,Claude Debussy,Suite Bergamasque L73: 3. Clair De Lune : Suite Bergamasque: 3. Clair De Lune,31.0,0.996,,-1.0,0.0158,0.945,C#,0.0713,-26.831,Major,0.0472,68.00399999999999,5-Apr,0.0434,Classical
42328.0,Igor Stravinsky,The Firebird Suite *: Finale,33.0,0.885,0.086,210040.0,0.287,0.804,C#,0.0601,-15.541,Minor,0.0358,82.604,4-Apr,0.0568,Classical
44161.0,Arthur Rubinstein,Diabolical Suggestion Op.4 No.4,30.0,0.932,0.331,-1.0,0.331,0.895,B,0.103,-18.3,Major,0.0313,105.04299999999999,4-Apr,0.285,Classical
27088.0,Arnold Schoenberg,"Klavierstück, Op. 33b",0.0,0.933,0.507,211440.0,0.168,0.893,G#,0.124,-18.313,Minor,0.0556,79.613,3-Apr,0.285,Classical
64505.0,,"Serenade No. 2 in A Major, Op. 16: III. Adagio non troppo",0.0,0.993,0.0792,533880.0,0.0383,0.8420000000000001,D#,0.129,-26.744,Major,0.043,77.768,4-Apr,0.0367,Classical
86053.0,François Couperin,"L'Engageante: 13ème ordre, 3ème livre",,0.995,0.357,161962.0,0.0881,0.928,B,0.1,-26.075,Minor,0.0446,75.48899999999999,3-Apr,0.217,Classical
46419.0,Avantasia,Moonglow (feat. Candice Night),49.0,0.0188,0.591,236156.0,0.914,1.53e-06,E,0.105,-4.226,Minor,0.0746,126.009,4-Apr,0.4,Classical
89980.0,Jorn,Blacksong,41.0,7.91e-05,0.442,-1.0,0.954,0.000273,A,0.327,-3.77,Minor,0.0558,114.788,4-Apr,0.335,Classical
81794.0,Pyotr Ilyich Tchaikovsky,"The Nutcracker - Ballet, Op.71, Act II: Variation I: Tarantella",37.0,0.947,0.206,39120.0,0.0438,0.956,B,0.198,-23.692,Minor,0.0411,167.24900000000002,4-Apr,0.461,Classical
73326.0,Howard Shore,Elven Rope,31.0,0.962,0.103,139040.0,0.0113,0.946,C,0.098,-31.799,Major,0.0402,72.12899999999999,4-Apr,0.0383,Classical
24353.0,Richard Wagner,"Die Walkure: Act III Scene 1: Walkurenritt: Hojotoho! Heiaha! (Gerhilde, Helmwige, Waltraute, Schwertleite, Ortlinde, Siegrune, Grimgerde, Rossweisse)",37.0,0.961,0.268,519587.0,0.296,0.104,E,0.652,-17.576,Minor,0.0418,91.06200000000001,3-Apr,0.162,Classical
44786.0,,"Lyric Pieces, Op. 43: II. To the Spring",0.0,0.995,0.472,389744.0,0.0091,0.923,D#,0.107,-31.516,Major,0.0518,102.322,4-Apr,0.0366,Classical
62188.0,,"Fantaisie-Impromptu, Op.66: Fantaisie-Impromptu, Op.66",31.0,0.99,0.267,321787.0,0.0302,0.901,C#,0.0802,-27.622,Major,0.0379,68.609,4-Apr,0.0851,Classical
64084.0,Itzhak Perlman,Sayuri's Theme and End Credits,32.0,0.937,0.298,306467.0,0.228,0.894,C,0.615,-17.046,Minor,0.0372,123.3,3-Apr,0.176,Classical
57594.0,,5 Hebrew Love Songs: 2. Kalá kallá (Version for Male Choir),,0.871,,181000.0,0.114,0.00172,E,0.16,,Minor,0.0443,68.273,4-Apr,0.0687,Classical
65790.0,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: VI. Gigue",34.0,0.982,0.316,163573.0,0.0417,0.922,D#,0.1169999999999999,-25.161,Major,0.0498,111.238,4-Apr,0.364,Classical
67437.0,Frédéric Chopin,"Waltzes, Op. 64: No. 1, Molto vivace in D-Flat Major ""Minute Waltz""",,0.991,0.295,113120.0,0.126,0.883,G#,0.21,,Major,0.034,?,4-Apr,0.447,Classical
66096.0,Arturo Márquez,Danzón No. 2 - Transcr. for piano solo,28.0,0.987,0.422,550827.0,,0.91,D,0.053,-20.818,Minor,0.0359,106.62,4-Apr,0.174,Classical
71259.0,empty_field,Beau Soir,35.0,0.947,0.207,134467.0,,0.0105,E,0.136,-23.974,Major,0.042,78.872,3-Apr,0.0373,Classical
24350.0,Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9, No. 2",29.0,0.992,0.397,232240.0,0.0459,0.847,D#,0.106,-25.435,Major,0.0378,135.283,3-Apr,0.0735,Classical
80020.0,Carl Orff,"Carmina Burana, I. Primo vere (Version for Soloists, Choruses, 2 Pianos & Perc.): Veris leta facies",0.0,0.972,0.304,244280.0,0.00365,0.000286,D,0.1369999999999999,-37.196,Major,0.0515,34.469,4-Apr,0.16,Classical
62350.0,Ludwig van Beethoven,Beethoven : Symphony No.1 in C major Op.21 : II Andante cantabile con moto,,0.965,,466133.0,0.0183,0.0819999999999999,C,0.102,-26.45,Major,0.0448,102.535,3-Apr,0.0822,Classical
59826.0,empty_field,When the Devil Calls,43.0,0.000241,0.529,235957.0,0.851,0.000256,F#,0.114,-7.005,Major,0.0315,84.015,4-Apr,0.534,Classical
73817.0,Ludwig van Beethoven,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les Adieux"": 3. Das Wiedersehen (Vivacissimamente)",28.0,0.988,0.361,347840.0,0.21,0.8859999999999999,D#,0.0992,,Major,0.0378,104.90299999999999,4-Apr,0.253,Classical
29859.0,,"Violin Sonata No. 6, Op. 30 No. 1: II. Adagio molto espressivo",15.0,0.951,0.249,-1.0,0.0478,0.0089,D,0.107,,Major,0.0444,?,4-Apr,0.105,Classical
36150.0,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 29, Adagio ma non troppo",19.0,0.994,0.518,82693.0,0.00602,0.851,F,0.0979,-31.431,Minor,0.0797,132.811,5-Apr,0.281,Classical
62262.0,Edvard Grieg,Morning Mood,37.0,0.953,0.162,280080.0,0.0518,0.843,E,0.149,-19.834,Major,0.0405,107.65700000000001,5-Apr,0.0376,Classical
68733.0,Jóhann Jóhannsson,Explosion,31.0,0.474,0.127,66947.0,0.0428,0.831,D#,0.113,-27.396,Major,0.055,84.954,4-Apr,0.0496,Classical
39652.0,Eleni Karaindrou,The Weeping Meadow,35.0,0.965,0.2269999999999999,236067.0,0.235,0.8220000000000001,E,0.126,-13.788,Minor,0.0372,92.346,4-Apr,0.174,Classical
32449.0,Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act II: Zda na chvíli princ vzpomene si prec (Live)",0.0,0.982,0.3279999999999999,206653.0,0.226,1.56e-05,A,0.228,-17.29,Minor,0.0567,75.706,4-Apr,0.168,Classical
20406.0,Jules Massenet,Les Erinnyes - Arr. by Mischa Maisky: Elégie,31.0,0.992,,147840.0,0.0289999999999999,0.877,G,0.0767,-25.212,Minor,0.0516,179.63099999999997,4-Apr,0.0685,Classical
37050.0,Ludwig van Beethoven,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": IV. Finale. Allegro molto (Live)",6.0,0.906,0.292,707827.0,0.1989999999999999,0.513,D#,0.6829999999999999,-16.480999999999998,Major,0.0467,135.82399999999998,4-Apr,0.1939999999999999,Classical
58548.0,Franz Schubert,"Fantasy in C Major, Op. 159, D. 934: I. Andante molto",43.0,0.943,,202733.0,0.0368,0.372,C,0.0456,-31.484,Major,0.0439,130.415,3-Apr,0.0615,Classical
73928.0,Claude Debussy,"Debussy: Suite bergamasque, L. 82: III. Clair de lune",52.0,0.995,0.363,300053.0,0.00594,0.908,C#,0.0665,-29.212,Major,0.0514,68.986,5-Apr,0.0645,Classical
29440.0,Sergei Rachmaninoff,Variation XVIII,35.0,0.989,0.144,192400.0,0.0615,0.915,C#,0.0927,-20.882,Major,0.0404,76.286,5-Apr,0.0374,Classical
43790.0,empty_field,"Piano Sonata No. 16 In G Major, Op. 31, No. 1: 3. Rondo (Allegretto) - Live",24.0,0.982,0.241,428000.0,0.11,0.913,G,0.076,,Major,0.043,?,4-Apr,0.103,Classical
89040.0,,"5 Gedichte für eine Frauenstimme, WWV 91 ""Wesendonck Lieder"" (Arr. N. Anger for Cello & Piano): No. 4, Schmerzen",35.0,0.988,0.198,167787.0,0.0555,0.888,A,0.0828,-22.418000000000003,Minor,0.043,93.775,4-Apr,0.0385,Classical
74795.0,,"Sonata for 2 Pianos in D Major, K.448/375a: II. Andante",35.0,0.988,,476960.0,0.00521,0.931,G,0.0765,-38.654,Major,0.0412,91.345,4-Apr,0.0965,Classical
60656.0,Gustav Mahler,"Symphony No. 2 in C Minor ""Resurrection"": 5a. Im Tempo des Scherzos. Wild herausfahrend -",,0.936,0.165,-1.0,0.0458,0.608,C#,0.141,-19.492,Major,0.0435,141.915,4-Apr,0.0594,Classical
40298.0,,"Les contes d'Hoffmann, Act III: Vous me quittez? (Live)",0.0,0.983,,214440.0,0.213,0.00244,C#,0.7909999999999999,-23.688,Major,0.0922,90.854,4-Apr,0.0795,Classical
69319.0,,"Divertimento No. 10 in F Major, K. 247: VI. Andante - Allegro assai",11.0,0.92,0.435,402173.0,0.123,0.48,F,0.728,-21.403,Major,0.0653,116.24,4-Apr,0.38,Classical
34514.0,Eleni Karaindrou,Eternity And A Day: 2. By The Sea,42.0,0.994,0.361,107000.0,0.0437,0.7559999999999999,A#,0.118,-27.32,Minor,0.0643,162.158,4-Apr,0.18,Classical
24249.0,,"Nocturne in G Minor, Op. 15, No. 3",29.0,0.993,0.537,263000.0,0.021,0.8809999999999999,D,0.166,-24.47,Minor,0.0574,114.814,4-Apr,0.1159999999999999,Classical
35310.0,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 7. Un poco più allegro",27.0,0.935,0.1889999999999999,70080.0,0.2339999999999999,0.866,C,0.0994,-22.454,Major,0.0329,90.83200000000001,3-Apr,0.226,Classical
89329.0,Wolfgang Amadeus Mozart,"Flute Concerto No. 2 in D Major, K. 314: III. Rondo. Allegro",,0.988,0.518,316173.0,,0.8590000000000001,D,0.0599,-18.025,Major,0.0532,120.694,4-Apr,0.6629999999999999,Classical
25100.0,Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 21f, Wir haben ein Gesetz",16.0,0.972,0.505,-1.0,0.435,0.0145,E,0.7340000000000001,-17.755,Major,0.0366,118.61,4-Apr,0.741,Classical
84723.0,Jacques Offenbach,"Les contes d'Hoffmann, Act III: Je vois qu'on est en fête (Live)",0.0,0.959,0.362,-1.0,0.108,1.31e-05,A,0.27,,Major,0.0872,81.135,4-Apr,0.134,Classical
45384.0,Gustav Holst,"Holst: The Planets, Op. 32: Jupiter, the Bringer of Jollity: Allegro giouoso",45.0,0.945,0.2289999999999999,479160.0,0.266,0.919,C,0.095,-13.969,Major,0.0464,75.13,4-Apr,0.179,Classical
45154.0,Camille Saint-Saëns,"Romance for Horn and Piano in F Major, Op. 36: Moderato",36.0,0.995,0.266,203000.0,0.0045299999999999,0.969,F,0.0783,-26.392,Major,0.0474,65.41199999999999,4-Apr,0.217,Classical
33644.0,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Ma chè? Sempre l'istesso",,0.975,0.427,143987.0,0.0697,0.0,D,0.629,,Major,0.122,86.31700000000001,4-Apr,0.0993,Classical
31291.0,John Philip Sousa,"March of the Pan Americans: No. 21, Venezuela",0.0,0.96,,94627.0,0.147,0.937,A#,0.2769999999999999,,Major,0.0386,109.696,4-Apr,0.682,Classical
83959.0,Antonio Vivaldi,"Cello Concerto in G Major, RV 414: II. Largo",,0.939,0.211,204200.0,0.032,0.914,E,0.108,-24.195,Minor,0.0417,89.76100000000001,4-Apr,0.185,Classical
43574.0,Morton Feldman,Rothko Chapel 5,35.0,0.98,,172867.0,0.00198,0.957,A,0.104,-40.147,Minor,0.0493,69.344,3-Apr,0.0279,Classical
74662.0,Claude Debussy,"Préludes, Livre 1, L. 117: 2. Voiles. Modéré",33.0,0.995,0.267,187107.0,0.0233,0.828,C,0.0663,-28.439,Minor,0.0426,74.175,1-Apr,0.0318,Classical
25603.0,Ólafur Arnalds,brot,50.0,0.961,0.11,174400.0,0.127,0.967,D,0.28,-21.969,Major,0.0537,176.533,3-Apr,0.0373,Classical
64792.0,Astral Doors,New Revelation,28.0,0.000482,0.4479999999999999,268480.0,0.934,0.0009,F,0.163,-4.066,Major,0.0603,?,4-Apr,0.586,Classical
34819.0,Felix Mendelssohn,"Lieder ohne Worte, Op. 30/6: Allegretto tranquillo ""Venetianisches Gondellied""",32.0,0.991,,186267.0,0.00365,0.892,F#,0.0942,-37.973,Minor,0.0387,131.497,4-Apr,0.0704,Classical
42722.0,,Concierto de Aranjuez: II. Adagio [Excerpt],36.0,0.94,0.265,167587.0,0.0322,0.94,B,0.153,-27.297,Minor,0.0408,75.616,4-Apr,0.074,Classical
33208.0,Ludwig van Beethoven,"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55, 'Eroica': I. Allegro con brio",50.0,0.951,0.247,962067.0,0.0677,0.775,D#,0.288,-19.563,Major,0.0388,82.09700000000001,3-Apr,0.153,Classical
48111.0,Franz Liszt,"Consolations, S. 172: No. 3 in D-Flat Major. Lento placido",49.0,0.992,0.291,275000.0,0.0049299999999999,0.8490000000000001,C#,0.099,-35.839,Major,0.0358,65.859,4-Apr,0.0775,Classical
71032.0,Johannes Brahms,"Serenade No. 1 in D Major, Op. 11: VI. Rondo. Allegro",0.0,0.973,0.3289999999999999,351347.0,0.231,0.95,D,0.11,-17.475,Major,0.0387,135.116,4-Apr,0.258,Classical
88078.0,,The Curse of Feanor - Remastered 2007,,0.00206,0.4629999999999999,341920.0,0.985,0.0463,B,0.311,-5.542000000000001,Major,0.1159999999999999,153.619,4-Apr,0.1119999999999999,Classical
82544.0,Robert Schumann,"Symphony No. 1 in B-Flat Major, Op. 38 ""Spring"": IV. Allegro animato e grazioso (Live)",8.0,0.899,0.367,531507.0,0.174,0.632,A#,0.916,-21.332,Major,0.0659,109.773,4-Apr,0.182,Classical
84504.0,Jules Massenet,Elegie: O doux printemps d'autrefois,35.0,0.961,0.19,249667.0,0.107,0.848,C,0.122,-17.862000000000002,Minor,0.0481,76.077,4-Apr,0.0506,Classical
56205.0,Edvard Grieg,"Lyric Pieces, Book 1, Op. 12: Arietta",30.0,0.996,0.427,83227.0,,0.938,D#,0.2739999999999999,-31.351,Major,0.0405,111.242,1-Apr,0.346,Classical
68456.0,Frédéric Chopin,19 Nocturnes: No. 9 in B major Op. 32 No. 1,31.0,0.994,0.455,283840.0,0.0202,0.916,B,0.126,-20.545,Major,0.0491,66.324,5-Apr,0.174,Classical
68942.0,Philip Glass,The Light,35.0,0.884,0.174,1431533.0,0.142,0.642,F,0.104,-20.142,Major,0.0356,79.484,4-Apr,0.0358,Classical
54895.0,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Gigue",31.0,0.983,0.435,-1.0,0.14,0.846,D,0.139,-19.33,Major,0.0462,113.97399999999999,4-Apr,0.318,Classical
26938.0,Richard Strauss,"Capriccio, Op.85, TrV 279: Mondscheinmusik",36.0,0.984,0.138,219250.0,0.144,0.936,A,0.0806,-17.179000000000002,Major,0.0407,100.391,1-Apr,0.0329,Classical
81957.0,Ludwig van Beethoven,"String Quartet No. 14 in C-Sharp Minor, Op. 131: VII. Allegro",22.0,0.96,0.3879999999999999,397356.0,0.155,0.638,C#,0.129,,Minor,0.0447,129.054,4-Apr,0.225,Classical
78785.0,Wolfgang Amadeus Mozart,"Le nozze di Figaro, K.492 - Original version, Vienna 1786 / Act 2: ""Voi che sapete""",35.0,0.981,0.368,170000.0,0.0943,0.00213,A#,0.113,-19.879,Major,0.0548,118.679,4-Apr,0.1989999999999999,Classical
61714.0,empty_field,"Piano Sonata No.13 In B Flat, K.333: 3. Allegretto grazioso",29.0,0.99,0.32,374000.0,0.105,0.899,A#,0.0973,-27.307,Major,0.0425,81.04,4-Apr,0.449,Classical
35769.0,Jean Sibelius,"3 Pièces pour orchestre, Op.96: Valse Lyrique, Op. 96a (version for orchestra)",36.0,0.925,0.231,288413.0,0.111,0.8340000000000001,D,0.23,-22.121,Major,0.0398,86.29799999999999,3-Apr,0.193,Classical
38576.0,empty_field,"Endimione e Cintia: Aria ""Se geloso è il mio core""",35.0,0.948,0.534,181187.0,0.127,0.541,C#,0.0957,-20.562,Major,0.0588,110.117,4-Apr,0.346,Classical
63094.0,,"St. Matthew Passion, BWV 244, Pt. 2: No. 48, Er hat uns allen wohlgetan",0.0,0.954,,69893.0,0.0333,0.0014,B,0.107,-24.373,Major,0.0465,80.123,4-Apr,0.0611,Classical
37991.0,Wolfgang Amadeus Mozart,"Symphony No.41 In C, K.551 - ""Jupiter"": 1. Allegro vivace - Live",41.0,0.965,0.444,687173.0,0.139,0.8290000000000001,C,0.0663,-16.548,Major,0.0527,80.245,4-Apr,0.348,Classical
62954.0,Giya Kancheli,Tune from the Film by Lana Gogoberidze: When Almonds Blossomed,44.0,0.993,0.246,128013.0,,0.898,D,0.067,-38.92,Minor,0.0466,?,5-Apr,0.0696,Classical
80464.0,,Gnossienne No.5,34.0,0.97,0.314,207347.0,,0.961,G,0.134,-34.82,Major,0.0379,74.771,3-Apr,0.121,Classical
37558.0,Giuseppe Verdi,"Rigoletto / Act 3: ""La donna è mobile""",35.0,0.962,0.375,143581.0,0.208,4.72e-06,F#,0.0856,-12.955,Major,0.0341,67.714,3-Apr,0.379,Classical
82278.0,Claude Debussy,"Deux Arabesques, L. 66: 1. Andantino con moto in E Major",60.0,0.992,0.295,256440.0,0.0673,0.868,E,0.0721,-24.793000000000003,Major,0.0362,?,3-Apr,0.0801,Classical
60478.0,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II Scene 9: Pa-pa-pa- Papagena! (Pamina, Papageno)",20.0,0.978,0.5760000000000001,143080.0,0.245,0.461,D,0.077,-18.124,Major,0.0456,116.835,4-Apr,0.39,Classical
27931.0,Johann Sebastian Bach,"Suite No. 5 in C Minor, BWV 1011: II. Allemande",0.0,0.957,,382893.0,0.0352,0.679,B,0.332,-21.916,Minor,0.0474,114.584,4-Apr,0.1989999999999999,Classical
89853.0,Paul Robeson,Old Man River,35.0,0.993,,146012.0,0.0784,0.0001629999999999,G,0.562,-18.735,Major,0.0331,52.667,5-Apr,0.365,Classical
91041.0,Pérotin,Beata viscera (monophonic conductus),37.0,0.993,0.263,374000.0,0.0733,0.123,C#,0.285,-24.833,Minor,0.0438,103.947,4-Apr,0.0349,Classical
28540.0,Ludwig van Beethoven,"Violin Sonata No. 2, Op. 12 No. 2: I. Allegro vivace",17.0,0.99,0.452,345693.0,0.114,0.7340000000000001,E,0.092,-23.272,Major,0.0446,89.48899999999999,4-Apr,0.375,Classical
77011.0,Carl Ditters von Dittersdorf,"Symphony No. 4 in F Major, ""Die Rettung der Andromeda durch Perseus"" (The Rescuing of Andromeda by Perseus): III. Larghetto",44.0,0.979,0.109,436360.0,0.063,0.856,F,0.11,-25.706,Minor,0.0473,?,3-Apr,0.0364,Classical
48284.0,Rhapsody Of Fire,Rain of Fury,49.0,0.0004019999999999,0.42,249387.0,0.875,0.0106,D,0.266,-4.801,Major,0.0527,179.993,4-Apr,0.2319999999999999,Classical
35184.0,Franz Joseph Haydn,"Keyboard Sonata No. 60 in C Major, Hob.XVI:50: II. Adagio",26.0,0.994,0.31,353653.0,0.0139999999999999,0.905,F,0.0766,-33.799,Major,0.048,?,4-Apr,0.183,Classical
65475.0,,"Die Entführung aus dem Serail, K. 384, Act I: Ach ich liebte, war so glücklich",18.0,0.975,0.377,328667.0,0.0969,0.000466,A#,0.68,-23.737,Major,0.0735,117.68,4-Apr,0.159,Classical
81635.0,,Leaving The Docks,31.0,0.985,,89133.0,0.032,0.8190000000000001,E,0.0751,,Minor,0.0483,120.78299999999999,4-Apr,0.0596,Classical
67164.0,Johann Nepomuk Hummel,"Piano Concerto No. 3 in B Minor, Op. 89: II. Larghetto",41.0,0.991,0.25,473040.0,0.0232,0.935,G,0.104,,Major,0.0393,69.433,4-Apr,0.0373,Classical
64089.0,Abel Carlevaro,Musica Incidental para Cine,28.0,0.957,0.415,577620.0,0.231,0.9,E,0.111,-16.457,Minor,0.0357,?,4-Apr,0.212,Classical
44792.0,,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: Courante",,0.945,0.376,112507.0,0.12,0.8059999999999999,C#,0.113,,Minor,0.0632,111.064,3-Apr,0.763,Classical
72852.0,Antonio Vivaldi,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",51.0,0.957,0.429,112353.0,0.258,0.893,G,0.115,-16.967,Minor,0.0549,78.809,1-Apr,0.0972,Classical
56507.0,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",44.0,0.994,0.31,236307.0,0.00664,0.913,E,0.0626,-36.803,Minor,0.0441,64.609,4-Apr,0.201,Classical
65259.0,Frédéric Chopin,"12 Etudes, Op.25: No.6 in G sharp minor",,0.984,,130896.0,0.207,0.923,C#,0.0924,-22.729,Minor,0.0336,134.997,4-Apr,0.282,Classical
26387.0,Carl Orff,"Carmina Burana, II. In taberna (Version for Soloists, Choruses, 2 Pianos & Perc.): Olim lacus colueram",0.0,0.985,0.37,-1.0,0.12,1.06e-05,D,0.0557,,Major,0.0516,81.071,4-Apr,0.0604,Classical
91186.0,Gioachino Rossini,Tancredi: Mora l'indegna... Che risolvo? Che fò?,3.0,0.961,0.303,131933.0,,3.96e-05,A#,0.2,,Major,0.0529,91.28,4-Apr,0.195,Classical
84435.0,Richard Strauss,"Burleske in D Minor, TrV 145",0.0,0.953,0.2339999999999999,-1.0,0.151,0.8909999999999999,D,0.693,-22.363000000000003,Minor,0.0373,78.315,4-Apr,0.0863,Classical
27589.0,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": III. Allegro vivace assai",35.0,0.989,0.385,407880.0,0.152,0.911,C,0.105,-23.19,Major,0.0391,81.105,4-Apr,0.407,Classical
60932.0,Nikolaus Harnoncourt,"Mozart: Requiem in D Minor, K. 626: II. Kyrie",31.0,0.994,,161560.0,0.214,0.653,D,0.124,-20.466,Minor,0.0303,83.814,4-Apr,0.595,Classical
72204.0,Wolfgang Amadeus Mozart,"Mozart: Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",24.0,0.985,0.3,540800.0,0.109,0.907,C,0.0598,,Major,0.0344,88.945,4-Apr,0.389,Classical
70174.0,,"Lieder ohne Worte, Op. 19: No. 6 in G Minor (Andante sostenuto) ""Venetian Gondola Song"", MWV U78",48.0,0.995,0.295,118160.0,0.00799,0.912,G,0.087,-36.586,Minor,0.045,168.333,4-Apr,0.192,Classical
48786.0,Maurice Ravel,"Gaspard de la nuit, M. 55: II. Le gibet",24.0,0.996,0.427,306067.0,0.0067,0.931,D#,0.0748,-34.741,Major,0.0587,83.57600000000001,4-Apr,0.0397,Classical
28822.0,,"Sonata in A Major for Violin and Piano, FWV 8 (Arr. for Cello and Piano): I. Allegretto ben moderato",37.0,0.991,0.171,346400.0,0.0243,0.825,A,0.0773,-26.081,Major,0.0394,86.29899999999999,4-Apr,0.0384,Classical
59907.0,Vladimir Ashkenazy,"Piano Concerto No.2 in G Major, Op. 44: I. Allegro billante",,0.981,0.3429999999999999,574767.0,0.18,0.877,D,0.173,-18.609,Major,0.0389,93.848,3-Apr,0.038,Classical
56017.0,Wolfgang Amadeus Mozart,"Requiem, K. 626: Introitus: Requiem",41.0,0.945,,246600.0,0.124,0.0963,D,0.144,-22.413,Minor,0.0331,94.26700000000001,4-Apr,0.0715,Classical
69013.0,Dave Brubeck,I Feel Pretty,35.0,0.6729999999999999,0.637,308533.0,0.307,0.00238,G#,0.204,-18.243,Major,0.0485,?,3-Apr,0.6559999999999999,Classical
64658.0,Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 1: No. 2, Da Jesus diese Rede vollendet hatte",,0.828,0.289,44307.0,0.0548,3.2e-06,F#,0.1119999999999999,-27.126,Major,0.0426,128.63,3-Apr,0.217,Classical
59940.0,Johann Sebastian Bach,Concerto n°5 en Ré majeur BWV 1050: II. Affettuoso,40.0,0.904,0.188,286027.0,0.043,8.44e-06,A#,0.11,-26.912,Minor,0.0352,85.21,4-Apr,0.157,Classical
